city,timestamp,temperature,season
New York,2010-03-16,19.25217900537032,spring
New York,2010-03-17,9.218944735537034,spring
New York,2010-03-18,2.303598335963101,spring
New York,2010-03-19,14.732521607824694,spring
New York,2010-03-20,-1.680858650926691,spring
New York,2010-03-21,4.083257200115353,spring
New York,2010-03-22,10.746902870745409,spring
New York,2010-03-23,9.879992103631311,spring
New York,2010-03-24,12.027615286539822,spring
New York,2010-03-25,12.90280462559782,spring
New York,2010-03-26,8.139865559339896,spring
New York,2010-03-27,17.918042664080396,spring
New York,2010-03-28,9.087688834821465,spring
New York,2010-03-29,12.387096427490977,spring
New York,2010-03-30,17.08510453658188,spring
New York,2010-03-31,4.108036634152981,spring
New York,2010-04-01,11.72790389177529,spring
New York,2010-04-02,5.5858415137264465,spring
New York,2010-04-03,-0.9182369365971823,spring
New York,2010-04-04,6.1516922150825915,spring
New York,2010-04-05,19.924947374558013,spring
New York,2010-04-06,14.064635586999508,spring
New York,2010-04-07,11.056873521527727,spring
New York,2010-04-08,17.008104568495398,spring
New York,2010-04-09,15.779558715951723,spring
New York,2010-04-10,10.715928685238895,spring
New York,2010-04-11,0.8678462944561858,spring
New York,2010-04-12,15.456425416453046,spring
New York,2010-04-13,16.362066174524685,spring
New York,2010-04-14,16.355991175621135,spring
New York,2010-04-15,9.423960424147907,spring
New York,2010-04-16,16.2396069493134,spring
New York,2010-04-17,9.386984409463535,spring
New York,2010-04-18,22.118705915165787,spring
New York,2010-04-19,9.738213953013474,spring
New York,2010-04-20,9.980035588576811,spring
New York,2010-04-21,8.671716068251216,spring
New York,2010-04-22,8.767696594946129,spring
New York,2010-04-23,13.30084003417358,spring
New York,2010-04-24,14.49667761571417,spring
New York,2010-04-25,6.58659865377531,spring
New York,2010-04-26,11.561653632388172,spring
New York,2010-04-27,1.588050422466532,spring
New York,2010-04-28,11.07329498176101,spring
New York,2010-04-29,9.676151426059995,spring
New York,2010-04-30,10.635558542873651,spring
New York,2010-05-01,7.51530907756201,spring
New York,2010-05-02,10.921308760512868,spring
New York,2010-05-03,4.570783211886729,spring
New York,2010-05-04,14.121677174442365,spring
New York,2010-05-05,4.400565092807767,spring
New York,2010-05-06,6.198293821899499,spring
New York,2010-05-07,11.975104719103708,spring
New York,2010-05-08,11.582952456463001,spring
New York,2010-05-09,12.473932223961555,spring
New York,2010-05-10,8.42698215600423,spring
New York,2010-05-11,11.580768012292133,spring
New York,2010-05-12,9.412483894408608,spring
New York,2010-05-13,16.08902210421739,spring
New York,2010-05-14,7.825612051903021,spring
New York,2010-05-15,12.210726691055285,spring
New York,2010-05-16,8.458036060990512,spring
New York,2010-05-17,13.477180697509956,spring
New York,2010-05-18,13.031425807149557,spring
New York,2010-05-19,7.640309788591347,spring
New York,2010-05-20,7.61451319983251,spring
New York,2010-05-21,16.775194031971886,spring
New York,2010-05-22,15.323889625192493,spring
New York,2010-05-23,3.9931721471260833,spring
New York,2010-05-24,15.35239655514351,spring
New York,2010-05-25,15.328635495468738,spring
New York,2010-05-26,7.402773134326704,spring
New York,2010-05-27,12.484356211871516,spring
New York,2010-05-28,8.883695172881186,spring
New York,2010-05-29,5.678015669678563,spring
New York,2010-05-30,4.774075967836714,spring
New York,2010-05-31,1.359542842166551,spring
New York,2010-06-01,30.583595501770542,summer
New York,2010-06-02,22.260753133372457,summer
New York,2010-06-03,40.651592341133565,summer
New York,2010-06-04,24.12233996550777,summer
New York,2010-06-05,17.715827203883695,summer
New York,2010-06-06,30.585416163920343,summer
New York,2010-06-07,27.333020709297365,summer
New York,2010-06-08,19.892898262004763,summer
New York,2010-06-09,20.477579044934078,summer
New York,2010-06-10,28.621386084810844,summer
New York,2010-06-11,29.215247069922327,summer
New York,2010-06-12,21.559731678754385,summer
New York,2010-06-13,18.685413731108028,summer
New York,2010-06-14,22.832306250651506,summer
New York,2010-06-15,28.48774411580121,summer
New York,2010-06-16,24.711135439605144,summer
New York,2010-06-17,29.488111709637888,summer
New York,2010-06-18,32.14170650460326,summer
New York,2010-06-19,25.373492414026817,summer
New York,2010-06-20,25.136846993834148,summer
New York,2010-06-21,17.477123629581527,summer
New York,2010-06-22,17.721074202189072,summer
New York,2010-06-23,29.753982710520763,summer
New York,2010-06-24,27.79786854747643,summer
New York,2010-06-25,30.007207532973197,summer
New York,2010-06-26,26.06701586771553,summer
New York,2010-06-27,25.042520576933857,summer
New York,2010-06-28,25.46773286063372,summer
New York,2010-06-29,20.112417964802127,summer
New York,2010-06-30,26.469696042170302,summer
New York,2010-07-01,21.8081300590642,summer
New York,2010-07-02,19.349786283320064,summer
New York,2010-07-03,21.196352510658755,summer
New York,2010-07-04,21.165503880787227,summer
New York,2010-07-05,23.771339370118252,summer
New York,2010-07-06,24.915462995359334,summer
New York,2010-07-07,39.45485462167481,summer
New York,2010-07-08,25.733959440338413,summer
New York,2010-07-09,28.136479406437033,summer
New York,2010-07-10,28.935803986228542,summer
New York,2010-07-11,26.794906607249317,summer
New York,2010-07-12,18.43100372092607,summer
New York,2010-07-13,19.245016296688565,summer
New York,2010-07-14,34.28220402802129,summer
New York,2010-07-15,24.396664887061405,summer
New York,2010-07-16,21.78519183122637,summer
New York,2010-07-17,30.52702781779157,summer
New York,2010-07-18,26.227642607469864,summer
New York,2010-07-19,31.415697358140754,summer
New York,2010-07-20,21.775717179321777,summer
New York,2010-07-21,22.99008489276675,summer
New York,2010-07-22,22.90552912932342,summer
New York,2010-07-23,26.65991198788572,summer
New York,2010-07-24,27.06063680365228,summer
New York,2010-07-25,27.80877406957311,summer
New York,2010-07-26,26.91817734915249,summer
New York,2010-07-27,17.69437198159312,summer
New York,2010-07-28,21.43125341538005,summer
New York,2010-07-29,27.923521697486585,summer
New York,2010-07-30,32.46597569876898,summer
New York,2010-07-31,27.199907472511434,summer
New York,2010-08-01,18.228433332299538,summer
New York,2010-08-02,27.585647092072854,summer
New York,2010-08-03,29.64123267114954,summer
New York,2010-08-04,29.509570239612554,summer
New York,2010-08-05,25.04204771515097,summer
New York,2010-08-06,16.8476945471295,summer
New York,2010-08-07,17.61246196690587,summer
New York,2010-08-08,22.735417198436757,summer
New York,2010-08-09,23.757843898971743,summer
New York,2010-08-10,25.494612234467734,summer
New York,2010-08-11,26.684040496871184,summer
New York,2010-08-12,23.011830739186834,summer
New York,2010-08-13,25.38116383187782,summer
New York,2010-08-14,26.141152982833898,summer
New York,2010-08-15,30.665012058695353,summer
New York,2010-08-16,32.32741296305686,summer
New York,2010-08-17,35.75738235989276,summer
New York,2010-08-18,23.076564486454785,summer
New York,2010-08-19,21.327890937250544,summer
New York,2010-08-20,27.19324013829696,summer
New York,2010-08-21,19.916541939620217,summer
New York,2010-08-22,21.789888126709005,summer
New York,2010-08-23,20.394426171412903,summer
New York,2010-08-24,26.92385575151577,summer
New York,2010-08-25,20.46835927439436,summer
New York,2010-08-26,30.751248178568225,summer
New York,2010-08-27,25.27280478521021,summer
New York,2010-08-28,21.97259064417421,summer
New York,2010-08-29,19.965336199418246,summer
New York,2010-08-30,27.395340499023852,summer
New York,2010-08-31,30.24124696565228,summer
New York,2010-09-01,15.333569328876269,autumn
New York,2010-09-02,22.779030524023483,autumn
New York,2010-09-03,13.677778062345864,autumn
New York,2010-09-04,20.922715808958227,autumn
New York,2010-09-05,16.052043336376034,autumn
New York,2010-09-06,9.106032960479657,autumn
New York,2010-09-07,15.152072924525674,autumn
New York,2010-09-08,18.938471598198184,autumn
New York,2010-09-09,12.110577033417583,autumn
New York,2010-09-10,15.979840047883128,autumn
New York,2010-09-11,14.10881110007214,autumn
New York,2010-09-12,13.899929464647782,autumn
New York,2010-09-13,11.013506819776214,autumn
New York,2010-09-14,14.107453798477962,autumn
New York,2010-09-15,16.61700549105429,autumn
New York,2010-09-16,8.965377580421904,autumn
New York,2010-09-17,8.17904304974683,autumn
New York,2010-09-18,15.201990999780193,autumn
New York,2010-09-19,16.96002304788471,autumn
New York,2010-09-20,5.5627699352734155,autumn
New York,2010-09-21,18.709723060950324,autumn
New York,2010-09-22,8.582562541651676,autumn
New York,2010-09-23,9.537745496663703,autumn
New York,2010-09-24,15.944828292388777,autumn
New York,2010-09-25,21.966290013376547,autumn
New York,2010-09-26,17.77849277434766,autumn
New York,2010-09-27,13.641084357876027,autumn
New York,2010-09-28,8.925239251673688,autumn
New York,2010-09-29,16.875841589911982,autumn
New York,2010-09-30,6.073652112458092,autumn
New York,2010-10-01,19.058631597988686,autumn
New York,2010-10-02,14.472289761494785,autumn
New York,2010-10-03,9.56785624079331,autumn
New York,2010-10-04,25.95298238535731,autumn
New York,2010-10-05,10.805549218999127,autumn
New York,2010-10-06,19.099531690465202,autumn
New York,2010-10-07,16.316214933530176,autumn
New York,2010-10-08,15.42323051943565,autumn
New York,2010-10-09,3.8742512664727187,autumn
New York,2010-10-10,11.766060174703634,autumn
New York,2010-10-11,14.42132906187083,autumn
New York,2010-10-12,11.517396012384504,autumn
New York,2010-10-13,16.532939711324556,autumn
New York,2010-10-14,21.91072298536785,autumn
New York,2010-10-15,2.6822831807533394,autumn
New York,2010-10-16,-0.8190356831570238,autumn
New York,2010-10-17,8.537368418767223,autumn
New York,2010-10-18,14.771262195324676,autumn
New York,2010-10-19,13.989746189271356,autumn
New York,2010-10-20,18.834940751970137,autumn
New York,2010-10-21,18.590195583290015,autumn
New York,2010-10-22,14.750874227424557,autumn
New York,2010-10-23,16.240275604715336,autumn
New York,2010-10-24,15.696203719254168,autumn
New York,2010-10-25,14.964470703110278,autumn
New York,2010-10-26,10.840290803859403,autumn
New York,2010-10-27,11.050829378360472,autumn
New York,2010-10-28,11.984993819226894,autumn
New York,2010-10-29,15.17455345176002,autumn
New York,2010-10-30,16.776356330818345,autumn
New York,2010-10-31,20.152642710879846,autumn
New York,2010-11-01,17.53767149248799,autumn
New York,2010-11-02,12.41698602741646,autumn
New York,2010-11-03,19.864473353377004,autumn
New York,2010-11-04,10.526560067882755,autumn
New York,2010-11-05,14.925509458146804,autumn
New York,2010-11-06,13.996340104377124,autumn
New York,2010-11-07,12.220690871230495,autumn
New York,2010-11-08,18.821750460843965,autumn
New York,2010-11-09,6.032224118479428,autumn
New York,2010-11-10,11.976391962827364,autumn
New York,2010-11-11,18.681558796312352,autumn
New York,2010-11-12,12.78917765748109,autumn
New York,2010-11-13,15.930528753428925,autumn
New York,2010-11-14,7.064018599417566,autumn
New York,2010-11-15,8.189273960034367,autumn
New York,2010-11-16,20.084629779758803,autumn
New York,2010-11-17,8.884647189010245,autumn
New York,2010-11-18,22.826404476688175,autumn
New York,2010-11-19,18.770294577485288,autumn
New York,2010-11-20,23.746837226166782,autumn
New York,2010-11-21,14.31693588366792,autumn
New York,2010-11-22,16.900582956110654,autumn
New York,2010-11-23,10.566266934294982,autumn
New York,2010-11-24,13.832198311059644,autumn
New York,2010-11-25,16.713275870972065,autumn
New York,2010-11-26,15.457075067596056,autumn
New York,2010-11-27,26.836868430872304,autumn
New York,2010-11-28,16.80575070699344,autumn
New York,2010-11-29,17.346265601350122,autumn
New York,2010-11-30,20.11404293248172,autumn
New York,2010-12-01,0.8495856929075845,winter
New York,2010-12-02,-4.5023902913968135,winter
New York,2010-12-03,-7.858388394962452,winter
New York,2010-12-04,4.587280573467302,winter
New York,2010-12-05,-0.5733971665902697,winter
New York,2010-12-06,2.5937025294307965,winter
New York,2010-12-07,-9.807116779047757,winter
New York,2010-12-08,-1.4180925169528358,winter
New York,2010-12-09,10.51236967721535,winter
New York,2010-12-10,-6.085390568283628,winter
New York,2010-12-11,-0.7786529877084816,winter
New York,2010-12-12,-4.006034434889144,winter
New York,2010-12-13,-11.227086873477578,winter
New York,2010-12-14,-7.48521868453964,winter
New York,2010-12-15,-8.690525098690857,winter
New York,2010-12-16,1.0217340757321536,winter
New York,2010-12-17,3.572761265393315,winter
New York,2010-12-18,11.07229772586468,winter
New York,2010-12-19,0.866142479467094,winter
New York,2010-12-20,-6.683265545467011,winter
New York,2010-12-21,-6.508873990010892,winter
New York,2010-12-22,-4.518495598604416,winter
New York,2010-12-23,-0.8119975610602542,winter
New York,2010-12-24,7.3663297545634006,winter
New York,2010-12-25,-3.7041090749109404,winter
New York,2010-12-26,-2.3548301305343444,winter
New York,2010-12-27,-8.229910991161768,winter
New York,2010-12-28,2.8081565122465753,winter
New York,2010-12-29,-0.5794105503379984,winter
New York,2010-12-30,-2.4775858054887716,winter
New York,2010-12-31,2.183568031762783,winter
New York,2011-01-01,-4.824906713402167,winter
New York,2011-01-02,-0.4887399061428701,winter
New York,2011-01-03,-1.9603826490135001,winter
New York,2011-01-04,-2.387289777786169,winter
New York,2011-01-05,0.48780315587321127,winter
New York,2011-01-06,-0.45924807283676883,winter
New York,2011-01-07,4.061283407406719,winter
New York,2011-01-08,4.041093475866195,winter
New York,2011-01-09,3.9654139734442584,winter
New York,2011-01-10,-1.5114351055753055,winter
New York,2011-01-11,-8.937141914519017,winter
New York,2011-01-12,4.077016424416378,winter
New York,2011-01-13,-7.263483701979906,winter
New York,2011-01-14,0.3150940327171984,winter
New York,2011-01-15,9.790510473791587,winter
New York,2011-01-16,5.998453224425544,winter
New York,2011-01-17,-12.989272144407522,winter
New York,2011-01-18,10.59686573867058,winter
New York,2011-01-19,8.028268987366168,winter
New York,2011-01-20,5.4263170698682295,winter
New York,2011-01-21,-4.585136945996319,winter
New York,2011-01-22,-8.126461418634426,winter
New York,2011-01-23,0.08286897914433324,winter
New York,2011-01-24,-6.5789358385450605,winter
New York,2011-01-25,-7.3417698519659975,winter
New York,2011-01-26,-1.4506215576434394,winter
New York,2011-01-27,0.5399818283315275,winter
New York,2011-01-28,3.3874585060973543,winter
New York,2011-01-29,7.8022609480731635,winter
New York,2011-01-30,-1.177495132328357,winter
New York,2011-01-31,-3.7677103916980075,winter
New York,2011-02-01,-7.004467978894548,winter
New York,2011-02-02,-2.0110358613843813,winter
New York,2011-02-03,2.6453796129726226,winter
New York,2011-02-04,-5.4252782643924995,winter
New York,2011-02-05,1.580274155833397,winter
New York,2011-02-06,-3.9500988343655736,winter
New York,2011-02-07,-3.0865055177861493,winter
New York,2011-02-08,-6.7458434015580595,winter
New York,2011-02-09,5.4861226428773815,winter
New York,2011-02-10,-6.012091872291236,winter
New York,2011-02-11,-8.824411778030957,winter
New York,2011-02-12,-1.7084503832626965,winter
New York,2011-02-13,-3.771604754883639,winter
New York,2011-02-14,0.6601730859161159,winter
New York,2011-02-15,1.6485595376816728,winter
New York,2011-02-16,3.9144273008573496,winter
New York,2011-02-17,1.7115855398207225,winter
New York,2011-02-18,-1.883709236426555,winter
New York,2011-02-19,-4.06263488970126,winter
New York,2011-02-20,-0.4086032595068146,winter
New York,2011-02-21,6.517647447322803,winter
New York,2011-02-22,1.2803839163051676,winter
New York,2011-02-23,-4.6647371560280435,winter
New York,2011-02-24,5.682343659518205,winter
New York,2011-02-25,3.9302977864376594,winter
New York,2011-02-26,6.133292898005008,winter
New York,2011-02-27,-3.1674339834185146,winter
New York,2011-02-28,2.6099735068731404,winter
New York,2011-03-01,13.026567167272937,spring
New York,2011-03-02,12.403639817019524,spring
New York,2011-03-03,8.657420971738189,spring
New York,2011-03-04,16.48403345445284,spring
New York,2011-03-05,13.110395311966544,spring
New York,2011-03-06,10.629896742482249,spring
New York,2011-03-07,10.143840850491017,spring
New York,2011-03-08,7.665047928035073,spring
New York,2011-03-09,9.191022045266706,spring
New York,2011-03-10,3.794168009969802,spring
New York,2011-03-11,17.199577285680046,spring
New York,2011-03-12,19.91625740856835,spring
New York,2011-03-13,8.261946922231573,spring
New York,2011-03-14,11.39391093713776,spring
New York,2011-03-15,11.824765576878438,spring
New York,2011-03-16,11.722466335909818,spring
New York,2011-03-17,11.627016580065906,spring
New York,2011-03-18,10.323918825973907,spring
New York,2011-03-19,14.905396803214549,spring
New York,2011-03-20,11.55371866357143,spring
New York,2011-03-21,6.241831833509062,spring
New York,2011-03-22,23.85057282561044,spring
New York,2011-03-23,14.374405186228726,spring
New York,2011-03-24,12.052641582789121,spring
New York,2011-03-25,5.1086983857668775,spring
New York,2011-03-26,9.225372320812781,spring
New York,2011-03-27,6.064690838896491,spring
New York,2011-03-28,8.710929423631878,spring
New York,2011-03-29,5.189364053999843,spring
New York,2011-03-30,9.896272774091793,spring
New York,2011-03-31,6.191339333586579,spring
New York,2011-04-01,10.423049369564568,spring
New York,2011-04-02,8.424949093906433,spring
New York,2011-04-03,9.098290501157345,spring
New York,2011-04-04,7.040667095150305,spring
New York,2011-04-05,11.662533617072821,spring
New York,2011-04-06,6.009970739080888,spring
New York,2011-04-07,13.151981624445416,spring
New York,2011-04-08,9.934112718299048,spring
New York,2011-04-09,9.268706126796674,spring
New York,2011-04-10,7.852145749755757,spring
New York,2011-04-11,9.68863502747046,spring
New York,2011-04-12,22.053022092113554,spring
New York,2011-04-13,7.067861868332736,spring
New York,2011-04-14,-3.0999204768980846,spring
New York,2011-04-15,13.548902957689723,spring
New York,2011-04-16,2.965790821556194,spring
New York,2011-04-17,9.64629229959197,spring
New York,2011-04-18,9.472906431369806,spring
New York,2011-04-19,3.9465633342426276,spring
New York,2011-04-20,11.3522248946124,spring
New York,2011-04-21,3.9850903129954185,spring
New York,2011-04-22,5.621441387223723,spring
New York,2011-04-23,2.250147214943528,spring
New York,2011-04-24,21.90833843927565,spring
New York,2011-04-25,13.482748217538525,spring
New York,2011-04-26,9.63801397499252,spring
New York,2011-04-27,17.365018574488666,spring
New York,2011-04-28,3.6130985467926493,spring
New York,2011-04-29,7.810257734465276,spring
New York,2011-04-30,11.043635141553276,spring
New York,2011-05-01,17.905604627077576,spring
New York,2011-05-02,8.972218799996302,spring
New York,2011-05-03,-0.580245413262146,spring
New York,2011-05-04,11.384871796153213,spring
New York,2011-05-05,11.457105444773873,spring
New York,2011-05-06,8.522874387516865,spring
New York,2011-05-07,7.987358818965424,spring
New York,2011-05-08,15.985972804918488,spring
New York,2011-05-09,12.895862507920619,spring
New York,2011-05-10,8.244752302227482,spring
New York,2011-05-11,9.635340175759996,spring
New York,2011-05-12,8.05477768137683,spring
New York,2011-05-13,14.653022272222632,spring
New York,2011-05-14,5.580553500913515,spring
New York,2011-05-15,13.198050469591655,spring
New York,2011-05-16,21.65259699044567,spring
New York,2011-05-17,14.217405444631986,spring
New York,2011-05-18,9.161576893793002,spring
New York,2011-05-19,9.251403825306483,spring
New York,2011-05-20,16.848709877258266,spring
New York,2011-05-21,9.156340886861729,spring
New York,2011-05-22,2.75709464904783,spring
New York,2011-05-23,14.915152716947194,spring
New York,2011-05-24,8.582038710929693,spring
New York,2011-05-25,14.684607659889572,spring
New York,2011-05-26,13.266419190222194,spring
New York,2011-05-27,9.585236620154465,spring
New York,2011-05-28,9.17771599991437,spring
New York,2011-05-29,4.693700250631877,spring
New York,2011-05-30,3.6100457861119235,spring
New York,2011-05-31,7.570255300236996,spring
New York,2011-06-01,28.930356538525402,summer
New York,2011-06-02,23.164072596726218,summer
New York,2011-06-03,25.126601337869463,summer
New York,2011-06-04,23.937591453505807,summer
New York,2011-06-05,23.238781027603856,summer
New York,2011-06-06,23.095722860899738,summer
New York,2011-06-07,25.353654384568994,summer
New York,2011-06-08,24.02700574054756,summer
New York,2011-06-09,36.05296563248575,summer
New York,2011-06-10,26.352138404482087,summer
New York,2011-06-11,25.828374393450545,summer
New York,2011-06-12,22.207641007222037,summer
New York,2011-06-13,26.650379083689085,summer
New York,2011-06-14,30.684032085406216,summer
New York,2011-06-15,26.89137483015076,summer
New York,2011-06-16,20.4348561450198,summer
New York,2011-06-17,26.764939944996847,summer
New York,2011-06-18,23.601919729022846,summer
New York,2011-06-19,26.244824622333045,summer
New York,2011-06-20,13.943468825283698,summer
New York,2011-06-21,25.1988372978883,summer
New York,2011-06-22,29.161130857967688,summer
New York,2011-06-23,23.636620800254327,summer
New York,2011-06-24,38.634597062656,summer
New York,2011-06-25,20.269160946307352,summer
New York,2011-06-26,14.925131607459805,summer
New York,2011-06-27,26.67431197214577,summer
New York,2011-06-28,27.7174952220871,summer
New York,2011-06-29,22.2247427316553,summer
New York,2011-06-30,21.174786798241243,summer
New York,2011-07-01,16.406921946813128,summer
New York,2011-07-02,35.39681579968046,summer
New York,2011-07-03,29.535641055889798,summer
New York,2011-07-04,22.533353427219943,summer
New York,2011-07-05,27.44657679432418,summer
New York,2011-07-06,27.232197277867094,summer
New York,2011-07-07,20.048295365294525,summer
New York,2011-07-08,29.175245152463887,summer
New York,2011-07-09,18.726300840014428,summer
New York,2011-07-10,29.810541125471396,summer
New York,2011-07-11,29.08461675614909,summer
New York,2011-07-12,30.803731593228935,summer
New York,2011-07-13,27.869736758133147,summer
New York,2011-07-14,18.733091339898216,summer
New York,2011-07-15,27.052236288678515,summer
New York,2011-07-16,24.623327456156776,summer
New York,2011-07-17,32.15176945804042,summer
New York,2011-07-18,20.883841823663737,summer
New York,2011-07-19,15.646024753452428,summer
New York,2011-07-20,25.78996212564829,summer
New York,2011-07-21,18.55430918799559,summer
New York,2011-07-22,27.71699299220371,summer
New York,2011-07-23,30.03269010612435,summer
New York,2011-07-24,30.98902861011172,summer
New York,2011-07-25,27.32734706303424,summer
New York,2011-07-26,24.799515543308935,summer
New York,2011-07-27,23.831778966681565,summer
New York,2011-07-28,30.524559059949794,summer
New York,2011-07-29,22.296413155818293,summer
New York,2011-07-30,24.068657459585683,summer
New York,2011-07-31,26.253391379476962,summer
New York,2011-08-01,23.814670348800206,summer
New York,2011-08-02,34.28802529186002,summer
New York,2011-08-03,24.761029237484234,summer
New York,2011-08-04,20.362073580565436,summer
New York,2011-08-05,31.80968112530164,summer
New York,2011-08-06,22.197354344265047,summer
New York,2011-08-07,30.814503720010315,summer
New York,2011-08-08,20.63333823973138,summer
New York,2011-08-09,30.73720483067757,summer
New York,2011-08-10,27.630423263352505,summer
New York,2011-08-11,25.44399425528403,summer
New York,2011-08-12,33.15104583114893,summer
New York,2011-08-13,29.321095963325323,summer
New York,2011-08-14,29.73712142530687,summer
New York,2011-08-15,24.06405203418918,summer
New York,2011-08-16,22.78911897125764,summer
New York,2011-08-17,28.16772249262928,summer
New York,2011-08-18,21.632811947794515,summer
New York,2011-08-19,24.333289787521434,summer
New York,2011-08-20,21.762794141884363,summer
New York,2011-08-21,27.057842271579148,summer
New York,2011-08-22,22.6545382570955,summer
New York,2011-08-23,25.92675616372152,summer
New York,2011-08-24,28.96056681268459,summer
New York,2011-08-25,26.46457887554466,summer
New York,2011-08-26,27.12556975505541,summer
New York,2011-08-27,27.181102058573394,summer
New York,2011-08-28,24.980759255522887,summer
New York,2011-08-29,27.677424076328972,summer
New York,2011-08-30,24.40221052076881,summer
New York,2011-08-31,23.03043453337446,summer
New York,2011-09-01,12.132834494914832,autumn
New York,2011-09-02,18.887709127444175,autumn
New York,2011-09-03,5.199395561966536,autumn
New York,2011-09-04,12.100271157491907,autumn
New York,2011-09-05,4.9943063897766855,autumn
New York,2011-09-06,12.394631095670842,autumn
New York,2011-09-07,15.05359727195108,autumn
New York,2011-09-08,18.29757351681832,autumn
New York,2011-09-09,19.472501846768164,autumn
New York,2011-09-10,20.2249658383461,autumn
New York,2011-09-11,13.222685067960663,autumn
New York,2011-09-12,16.97701508710954,autumn
New York,2011-09-13,16.921993532215815,autumn
New York,2011-09-14,16.220925159027743,autumn
New York,2011-09-15,18.19421286157749,autumn
New York,2011-09-16,12.297955440157828,autumn
New York,2011-09-17,6.298254344835826,autumn
New York,2011-09-18,27.80706772126345,autumn
New York,2011-09-19,24.005518833048505,autumn
New York,2011-09-20,12.614953591559196,autumn
New York,2011-09-21,17.81215666161536,autumn
New York,2011-09-22,15.38309382856917,autumn
New York,2011-09-23,15.787971513967426,autumn
New York,2011-09-24,17.906119686626447,autumn
New York,2011-09-25,24.744098218326762,autumn
New York,2011-09-26,16.994923744646222,autumn
New York,2011-09-27,11.57180979982993,autumn
New York,2011-09-28,6.589290815920304,autumn
New York,2011-09-29,9.743563750645954,autumn
New York,2011-09-30,17.600755521618535,autumn
New York,2011-10-01,24.50281022495716,autumn
New York,2011-10-02,14.44480398884184,autumn
New York,2011-10-03,6.410641646953387,autumn
New York,2011-10-04,12.789250291287857,autumn
New York,2011-10-05,13.273705128520184,autumn
New York,2011-10-06,17.26235520477375,autumn
New York,2011-10-07,11.491091285402572,autumn
New York,2011-10-08,12.391877835922442,autumn
New York,2011-10-09,14.809866270181741,autumn
New York,2011-10-10,17.847682949053727,autumn
New York,2011-10-11,17.805511879670878,autumn
New York,2011-10-12,7.582201920590974,autumn
